Candidate Name,DOB,Registration Number,State,Maths,Physics,English,GK,Total Marks,PFT
Kunal Verma,05-04-2005,827086,West Bengal,7,18,24,5,54,Pass
Raj Sharma,30-08-2005,237086,West Bengal,6,18,16,14,54,Pass
Peter D'Souza,16-09-2005,592899,West Bengal,14,12,4,24,54,Pass
Aryan Khan,19-09-2005,407426,West Bengal,24,19,4,7,54,Pass
Aarav Verma,28-10-2005,849134,West Bengal,9,14,10,21,54,Pass
Gurpreet Pillai,01-11-2005,252456,West Bengal,13,18,18,5,54,Pass
Aryan D'Souza,07-12-2005,843490,West Bengal,5,22,10,17,54,Pass
David D'Souza,27-12-2005,626811,West Bengal,12,7,20,15,54,Pass
Aditya Mehta,28-01-2006,234793,West Bengal,6,17,7,24,54,Pass
Ishaan Chopra,07-02-2006,955685,West Bengal,10,15,8,21,54,Pass
Sukhwinder Fernandes,12-02-2006,829620,West Bengal,6,19,20,9,54,Pass
Aditya Chopra,01-03-2006,196379,West Bengal,16,7,15,16,54,Pass
Yash Chopra,20-03-2006,174441,West Bengal,9,16,15,14,54,Pass
Aditya Singh,21-03-2006,723868,West Bengal,22,11,9,12,54,Pass
Yash Singh,19-11-2004,541444,West Bengal,15,15,8,15,53,Pass
Raj Pillai,24-11-2004,615866,West Bengal,18,17,4,14,53,Pass
Raj D'Souza,30-11-2004,473068,West Bengal,19,14,6,14,53,Pass
Yash Fernandes,29-12-2004,162395,West Bengal,11,16,19,7,53,Pass
Vivaan Pillai,01-01-2005,839961,West Bengal,7,22,6,18,53,Pass
Vivaan Pillai,02-01-2005,200538,West Bengal,9,23,9,12,53,Pass
Rohan Chopra,02-02-2005,602355,West Bengal,11,15,4,23,53,Pass
Farhan Fernandes,29-03-2005,966671,West Bengal,5,18,9,21,53,Pass
Yash Verma,04-04-2005,620342,West Bengal,15,16,17,5,53,Pass
Krishna Chopra,05-04-2005,164126,West Bengal,10,10,9,24,53,Pass
Raj Chopra,07-04-2005,261659,West Bengal,6,11,24,12,53,Pass
Manpreet Khan,12-04-2005,920505,West Bengal,8,16,17,12,53,Pass
Aarav Mehta,23-04-2005,523091,West Bengal,15,8,6,24,53,Pass
Aarav Reddy,03-07-2005,838705,West Bengal,8,8,24,13,53,Pass
Rohan Fernandes,05-07-2005,414229,West Bengal,24,5,15,9,53,Pass
Sukhwinder Chopra,27-08-2005,644072,West Bengal,24,6,19,4,53,Pass
Aarav Sharma,06-09-2005,599393,West Bengal,5,13,22,13,53,Pass
Aditya D'Souza,08-09-2005,464950,West Bengal,9,8,14,22,53,Pass
Krishna Sharma,09-10-2005,350448,West Bengal,10,15,23,5,53,Pass
Ishaan Reddy,03-11-2005,963765,West Bengal,22,18,5,8,53,Pass
Sukhwinder Chopra,16-11-2005,943482,West Bengal,14,23,10,6,53,Pass
Aditya D'Souza,02-01-2006,644044,West Bengal,16,23,5,9,53,Pass
Vivaan Singh,08-01-2006,937558,West Bengal,19,18,9,7,53,Pass
Rehan Mehta,05-02-2006,561057,West Bengal,11,15,19,8,53,Pass
Aryan Reddy,03-03-2006,575109,West Bengal,14,10,8,21,53,Pass
Ishaan Verma,08-04-2006,672392,West Bengal,6,23,13,11,53,Pass
Imran Verma,23-04-2006,281935,West Bengal,18,19,6,10,53,Pass
Kunal Verma,27-04-2006,277546,West Bengal,21,8,12,12,53,Pass
Raj Pillai,14-11-2004,684192,West Bengal,9,13,14,16,52,Pass
Manpreet Sharma,19-11-2004,349990,West Bengal,8,5,17,22,52,Pass
Krishna D'Souza,21-12-2004,353012,West Bengal,18,12,7,15,52,Pass
David Fernandes,05-01-2005,483628,West Bengal,19,15,7,11,52,Pass
Rohan Chopra,20-01-2005,842793,West Bengal,4,18,12,18,52,Pass
Vivaan Fernandes,28-02-2005,208721,West Bengal,8,4,21,19,52,Pass
Aarav Singh,01-03-2005,667747,West Bengal,18,11,15,8,52,Pass
Aarav Verma,26-03-2005,503840,West Bengal,8,13,23,8,52,Pass
Aarav Fernandes,08-04-2005,359305,West Bengal,22,7,4,19,52,Pass
Manpreet Pillai,17-04-2005,553591,West Bengal,10,12,8,22,52,Pass
Yash Chopra,18-05-2005,153785,West Bengal,20,5,17,10,52,Pass
Ishaan Fernandes,31-05-2005,245241,West Bengal,17,7,15,13,52,Pass
Aarav Singh,05-06-2005,850678,West Bengal,18,5,21,8,52,Pass
Balbir Mehta,26-07-2005,666680,West Bengal,5,20,18,9,52,Pass
Yash Pillai,31-07-2005,869455,West Bengal,15,13,5,19,52,Pass
Rohan Pillai,31-07-2005,165374,West Bengal,9,10,16,17,52,Pass
Rohan Khan,03-08-2005,988604,West Bengal,15,13,6,18,52,Pass
Raj Khan,26-08-2005,384891,West Bengal,18,7,5,22,52,Pass
Zaid Pillai,09-09-2005,379185,West Bengal,10,8,16,18,52,Pass
Krishna Reddy,16-10-2005,435477,West Bengal,4,8,21,19,52,Pass
Yash Khan,03-11-2005,591852,West Bengal,14,20,4,14,52,Pass
Rohan Singh,07-11-2005,683931,West Bengal,18,18,6,10,52,Pass
Aditya Fernandes,15-11-2005,560392,West Bengal,13,11,14,14,52,Pass
Kunal Sharma,18-11-2005,545023,West Bengal,7,19,11,15,52,Pass
Ishaan Reddy,18-12-2005,720283,West Bengal,21,6,13,12,52,Pass
John Verma,04-01-2006,306671,West Bengal,16,6,10,20,52,Pass
Aryan Mehta,06-04-2006,206274,West Bengal,11,21,14,6,52,Pass
Balbir Sharma,23-04-2006,176225,West Bengal,11,6,16,19,52,Pass
Aditya Sharma,26-04-2006,506755,West Bengal,13,5,22,12,52,Pass
Rohan D'Souza,11-05-2005,696807,Odisha,23,23,22,21,89,Pass
Aditya Pillai,01-12-2004,818103,Odisha,23,19,24,21,87,Pass
Ishaan Fernandes,28-07-2005,885215,Odisha,18,23,23,22,86,Pass
Balbir Pillai,26-11-2004,546331,Odisha,16,24,24,21,85,Pass
Yash Fernandes,24-02-2005,423552,Odisha,17,22,24,21,84,Pass
Krishna D'Souza,23-02-2005,892384,Odisha,21,17,21,24,83,Pass
Kunal Reddy,13-10-2005,575673,Odisha,19,20,23,21,83,Pass
Rohan Khan,14-12-2005,593951,Odisha,19,23,18,23,83,Pass
Rohan Pillai,26-12-2005,791041,Odisha,22,22,16,23,83,Pass
Balbir Fernandes,17-12-2004,894468,Odisha,24,22,17,18,81,Pass
Aarav D'Souza,26-11-2004,774512,Odisha,23,14,22,21,80,Pass
Paul Sharma,22-07-2005,733166,Odisha,18,24,24,14,80,Pass
Ishaan Pillai,01-08-2005,404692,Odisha,16,19,22,23,80,Pass
Aditya Singh,21-12-2004,716876,Odisha,24,20,18,17,79,Pass
Peter D'Souza,21-03-2005,980740,Odisha,22,13,21,23,79,Pass
Kunal Sharma,25-07-2005,255983,Odisha,15,20,22,22,79,Pass
Aarav Singh,24-02-2006,601247,Odisha,23,14,21,21,79,Pass
Raj Sharma,18-04-2006,853087,Odisha,19,16,24,20,79,Pass
Sukhwinder Fernandes,20-04-2006,211461,Odisha,20,16,19,24,79,Pass
Yash Fernandes,14-02-2005,306025,Odisha,22,17,24,15,78,Pass
Raj Khan,11-10-2005,509291,Odisha,18,19,24,17,78,Pass
Ishaan Mehta,22-12-2005,133640,Odisha,22,14,23,19,78,Pass
Yash Fernandes,10-04-2006,742482,Odisha,18,21,20,19,78,Pass
Paul Fernandes,01-09-2005,713850,Odisha,20,23,14,20,77,Pass
Peter Sharma,04-12-2004,424556,Odisha,19,20,24,13,76,Pass
Raj Sharma,26-02-2005,554326,Odisha,23,24,11,18,76,Pass
John Khan,12-03-2005,927524,Odisha,21,12,23,20,76,Pass
Balbir Fernandes,13-12-2005,309912,Odisha,23,21,8,24,76,Pass
Raj Singh,07-05-2006,551394,Odisha,16,19,18,23,76,Pass
Rohan Chopra,23-11-2004,427967,Odisha,22,16,24,13,75,Pass
Ishaan Mehta,20-11-2005,455052,Odisha,16,19,16,24,75,Pass
Ishaan Fernandes,21-11-2004,327230,Odisha,20,19,22,13,74,Pass
Paul D'Souza,11-03-2005,665081,Odisha,23,23,12,16,74,Pass
Rohan Mehta,28-03-2006,957246,Odisha,20,11,21,22,74,Pass
Kunal Reddy,21-01-2005,308765,Odisha,18,17,14,24,73,Pass
Sukhwinder Sharma,07-05-2005,623595,Odisha,24,10,24,15,73,Pass
Farhan Sharma,03-07-2005,400948,Odisha,20,16,21,16,73,Pass
Vivaan Sharma,07-07-2005,257745,Odisha,24,22,18,9,73,Pass
Yash Chopra,06-08-2005,592587,Odisha,21,15,16,21,73,Pass
Harjeet D'Souza,27-10-2005,874894,Odisha,22,7,24,20,73,Pass
Ishaan Chopra,06-04-2005,516872,Odisha,19,23,7,23,72,Pass
Raj Reddy,28-05-2005,776680,Odisha,20,23,23,6,72,Pass
Zaid Fernandes,19-12-2005,560620,Odisha,18,22,23,9,72,Pass
Aarav Khan,12-01-2005,146410,Odisha,15,24,8,24,71,Pass
Raj D'Souza,07-05-2005,575034,Odisha,8,23,18,22,71,Pass
Ishaan Chopra,01-08-2005,575924,Odisha,16,23,17,15,71,Pass
Vivaan Chopra,04-12-2005,877714,Odisha,13,22,18,18,71,Pass
Farhan Fernandes,18-02-2006,372653,Odisha,15,23,17,16,71,Pass
Rohan Reddy,27-02-2005,861548,Odisha,6,16,24,24,70,Pass
John D'Souza,28-03-2005,639242,Odisha,12,22,14,22,70,Pass
Gurpreet Pillai,27-08-2005,585830,Odisha,18,16,21,15,70,Pass
Aditya D'Souza,11-12-2005,109920,Odisha,19,21,16,14,70,Pass
Manpreet Chopra,01-05-2006,158321,Odisha,18,21,12,19,70,Pass
Gurpreet Chopra,16-03-2005,642513,Odisha,21,15,12,21,69,Pass
Krishna Singh,06-04-2005,519897,Odisha,17,14,21,17,69,Pass
Manpreet Khan,07-08-2005,869537,Odisha,21,20,10,18,69,Pass
Aryan D'Souza,04-10-2005,753872,Odisha,24,16,20,9,69,Pass
John D'Souza,28-03-2006,641333,Odisha,15,11,19,24,69,Pass
Harjeet Singh,28-01-2005,189491,Odisha,16,18,12,22,68,Pass
Kunal Sharma,02-06-2005,209809,Odisha,20,15,22,11,68,Pass
Krishna Sharma,04-01-2006,197712,Odisha,9,24,19,16,68,Pass
Harjeet Pillai,21-01-2006,620995,Odisha,15,18,20,15,68,Pass
Yash Mehta,24-03-2006,518198,Odisha,7,18,21,22,68,Pass
Aryan Chopra,28-03-2006,262315,Odisha,11,24,15,18,68,Pass
Mathew D'Souza,19-11-2004,230085,Odisha,23,19,9,16,67,Pass
Aarav Reddy,11-01-2005,421491,Odisha,12,23,12,20,67,Pass
David Verma,07-06-2005,887705,Odisha,16,14,17,20,67,Pass
Aditya Verma,28-06-2005,317360,Odisha,18,13,22,14,67,Pass
Rohan Chopra,24-07-2005,810211,Odisha,18,10,20,19,67,Pass
John Fernandes,24-08-2005,353521,Odisha,5,22,22,18,67,Pass
David Chopra,08-10-2005,391719,Odisha,23,16,19,9,67,Pass
Krishna D'Souza,05-12-2004,339032,Odisha,16,22,4,24,66,Pass
Kunal Mehta,19-04-2005,547046,Odisha,19,20,16,11,66,Pass
Ishaan Singh,22-04-2005,114126,Odisha,24,19,12,11,66,Pass
Zaid Fernandes,15-06-2005,257561,Odisha,22,24,12,8,66,Pass
Aditya Reddy,15-11-2005,714730,Odisha,17,7,23,19,66,Pass
Ishaan D'Souza,11-12-2005,292456,Odisha,15,24,23,4,66,Pass
Sukhwinder Pillai,23-02-2006,936976,Assam,21,24,18,19,82,Pass
Kunal Pillai,30-01-2006,575165,Assam,19,18,21,23,81,Pass
Aarav Mehta,26-04-2006,657730,Assam,20,22,20,19,81,Pass
David Fernandes,21-01-2006,953272,Assam,23,19,24,14,80,Pass
Krishna Reddy,12-12-2004,817559,Assam,13,22,21,22,78,Pass
Aryan Singh,17-02-2005,705165,Assam,17,20,21,20,78,Pass
Kunal Pillai,06-07-2005,491125,Assam,14,19,22,23,78,Pass
Manpreet Sharma,19-04-2005,946569,Assam,7,23,24,23,77,Pass
Krishna Verma,19-11-2005,337308,Assam,20,16,22,18,76,Pass
Krishna Fernandes,09-02-2006,256072,Assam,23,24,17,12,76,Pass
Krishna Mehta,30-06-2005,922086,Assam,12,17,22,24,75,Pass
Vivaan Fernandes,28-10-2005,847850,Assam,24,7,21,23,75,Pass
Manpreet D'Souza,13-05-2005,777668,Assam,18,18,21,17,74,Pass
Krishna Singh,30-06-2005,787214,Assam,24,24,9,16,73,Pass
Sukhwinder Verma,07-03-2006,470394,Assam,24,16,23,10,73,Pass
Ishaan Pillai,12-12-2004,811269,Assam,23,14,15,20,72,Pass
Manpreet Khan,28-04-2005,270219,Assam,19,12,23,18,72,Pass
Aryan Verma,14-07-2005,231127,Assam,15,17,23,16,71,Pass
John Chopra,01-11-2005,940034,Assam,19,22,8,22,71,Pass
Mathew Chopra,03-02-2006,349059,Assam,21,20,17,13,71,Pass
Aarav D'Souza,11-08-2005,420045,Assam,20,24,15,11,70,Pass
Krishna Sharma,20-10-2005,613255,Assam,18,23,13,16,70,Pass
Krishna Verma,22-02-2005,611795,Assam,9,16,23,21,69,Pass
Peter Verma,07-03-2005,548520,Assam,17,19,16,17,69,Pass
Aditya Mehta,21-04-2005,339332,Assam,21,10,23,15,69,Pass
Farhan Khan,04-06-2005,162184,Assam,19,14,19,17,69,Pass
Manpreet Chopra,28-12-2004,849715,Assam,14,12,18,24,68,Pass
Manpreet Pillai,20-05-2005,328372,Assam,16,21,12,19,68,Pass
Paul Verma,10-06-2005,124417,Assam,13,12,20,23,68,Pass
Kunal Chopra,26-06-2005,417129,Assam,14,20,22,12,68,Pass
Vivaan Khan,04-07-2005,834991,Assam,12,19,13,24,68,Pass
Yash Pillai,09-01-2005,726103,Assam,14,12,17,24,67,Pass
Krishna Pillai,26-01-2005,407800,Assam,17,14,13,23,67,Pass
Yash D'Souza,13-02-2005,611633,Assam,13,22,18,14,67,Pass
Aditya Sharma,16-04-2005,826469,Assam,16,15,14,22,67,Pass
Kunal Singh,06-09-2005,432404,Assam,18,16,13,20,67,Pass
Mathew Verma,31-01-2006,748483,Assam,10,23,12,22,67,Pass
Ishaan Reddy,18-12-2004,585041,Assam,15,21,18,12,66,Pass
Manpreet Mehta,01-05-2005,818250,Assam,21,22,10,13,66,Pass
Vivaan D'Souza,16-12-2005,194790,Assam,10,9,23,24,66,Pass
Ishaan Mehta,24-04-2005,472790,Assam,22,23,13,7,65,Pass
Rehan Verma,05-01-2006,781918,Assam,22,22,17,4,65,Pass
Vivaan Khan,26-01-2006,803963,Assam,20,22,7,16,65,Pass
Krishna D'Souza,26-01-2006,195164,Assam,15,22,22,6,65,Pass
Ishaan Pillai,06-12-2004,850864,Assam,24,17,13,10,64,Pass
Gurpreet D'Souza,16-01-2005,833256,Assam,18,19,7,20,64,Pass
Aryan D'Souza,21-03-2005,492936,Assam,17,18,13,16,64,Pass
Aarav D'Souza,04-08-2005,638420,Assam,15,24,10,15,64,Pass
Manpreet Chopra,14-11-2005,957524,Assam,19,16,19,10,64,Pass
Kunal Fernandes,18-11-2005,782648,Assam,21,18,4,21,64,Pass
Aarav Pillai,14-03-2006,860644,Assam,22,18,14,10,64,Pass
David Mehta,23-04-2006,921141,Assam,12,13,23,16,64,Pass
Ishaan Sharma,02-05-2006,645369,Assam,17,22,20,5,64,Pass
Aditya Fernandes,02-05-2006,990282,Assam,16,22,4,22,64,Pass
Vivaan Fernandes,21-11-2004,200322,Assam,21,12,6,24,63,Pass
Vivaan Singh,04-02-2005,513525,Assam,23,17,8,15,63,Pass
Aditya D'Souza,18-08-2005,447276,Assam,8,20,20,15,63,Pass
Aarav Chopra,11-10-2005,878390,Assam,10,10,20,23,63,Pass
Aditya Verma,03-02-2006,102679,Assam,13,10,17,23,63,Pass
Kunal Verma,20-01-2005,685401,Assam,9,24,6,23,62,Pass
Kunal Mehta,13-03-2005,550448,Assam,16,10,20,16,62,Pass
Aarav Singh,22-07-2005,777114,Assam,9,19,22,12,62,Pass
Vivaan D'Souza,01-08-2005,517407,Assam,16,18,15,13,62,Pass
Kunal Verma,11-08-2005,980490,Assam,9,13,20,20,62,Pass
Zaid Mehta,17-12-2005,274949,Assam,13,24,12,13,62,Pass
Aarav Verma,25-01-2006,698159,Assam,18,8,15,21,62,Pass
Yash D'Souza,08-04-2006,809376,Assam,13,16,15,18,62,Pass
Yash Verma,04-12-2004,398916,Assam,10,22,14,15,61,Pass
Aarav Pillai,28-12-2004,963677,Assam,15,19,20,7,61,Pass
Manpreet Khan,12-07-2005,257696,Assam,10,24,18,9,61,Pass
Ishaan Mehta,07-10-2005,636835,Assam,4,17,21,19,61,Pass
Paul Chopra,23-11-2005,497968,Assam,24,4,9,24,61,Pass
Raj Pillai,22-02-2006,564057,Assam,23,7,24,7,61,Pass
Rohan Reddy,14-04-2005,785350,Telangana,22,23,23,10,78,Pass
Raj Fernandes,04-10-2005,318037,Telangana,19,24,17,18,78,Pass
Raj Pillai,26-05-2005,568288,Telangana,14,18,20,17,69,Pass
Krishna Fernandes,31-08-2005,304667,Telangana,23,20,22,4,69,Pass
Ishaan Verma,09-10-2005,100086,Telangana,11,20,17,21,69,Pass
Aditya D'Souza,22-10-2005,147753,Telangana,13,18,24,14,69,Pass
Rohan Mehta,30-12-2005,622416,Telangana,20,22,18,9,69,Pass
Ishaan D'Souza,08-04-2006,995835,Telangana,23,15,18,13,69,Pass
Vivaan Mehta,04-12-2005,857752,Telangana,17,22,7,22,68,Pass
David Khan,25-03-2006,387624,Telangana,21,8,19,20,68,Pass
Aditya Khan,12-01-2005,560498,Telangana,18,7,24,18,67,Pass
Krishna Chopra,18-03-2005,777137,Telangana,16,24,21,6,67,Pass
Rohan D'Souza,05-10-2005,133580,Telangana,15,20,16,16,67,Pass
Aditya Sharma,22-11-2005,900565,Telangana,13,14,20,20,67,Pass
Peter D'Souza,04-03-2006,461724,Telangana,14,19,23,11,67,Pass
Kunal Verma,06-12-2004,858534,Telangana,18,23,7,18,66,Pass
Yash Fernandes,21-12-2004,518151,Telangana,18,21,20,7,66,Pass
Imran Fernandes,26-12-2004,187840,Telangana,20,4,22,20,66,Pass
Manpreet Pillai,29-12-2004,248426,Telangana,5,15,23,23,66,Pass
Manpreet Reddy,08-01-2005,367949,Telangana,22,4,22,18,66,Pass
Balbir Chopra,15-01-2005,641856,Telangana,16,10,21,19,66,Pass
Raj Mehta,26-04-2005,814662,Telangana,11,18,21,16,66,Pass
Manpreet Mehta,23-05-2005,446139,Telangana,7,16,23,20,66,Pass
John Pillai,10-10-2005,803452,Telangana,13,24,24,5,66,Pass
Aarav Singh,23-12-2005,569846,Telangana,21,18,20,7,66,Pass
David Mehta,20-01-2006,575205,Telangana,21,20,10,15,66,Pass
Aarav Chopra,05-03-2005,229190,Telangana,24,14,4,23,65,Pass
Aryan Sharma,16-06-2005,814250,Telangana,17,5,21,22,65,Pass
Balbir Chopra,17-06-2005,137368,Telangana,13,14,20,18,65,Pass
John Chopra,12-07-2005,414480,Telangana,24,11,15,15,65,Pass
Manpreet Singh,13-07-2005,495295,Telangana,15,23,6,21,65,Pass
Aditya Singh,16-08-2005,167145,Telangana,11,9,21,24,65,Pass
Aditya Verma,11-12-2005,947311,Telangana,14,18,18,15,65,Pass
Kunal Sharma,15-12-2005,213833,Telangana,24,16,11,14,65,Pass
John Pillai,28-02-2006,378020,Telangana,17,24,10,14,65,Pass
John Singh,27-03-2006,873336,Telangana,19,12,22,12,65,Pass
Aryan Singh,07-04-2006,956226,Telangana,23,18,10,14,65,Pass
Raj Reddy,26-03-2005,385442,Telangana,22,6,19,17,64,Pass
Aarav Fernandes,12-06-2005,831683,Telangana,16,15,14,19,64,Pass
Harjeet Chopra,13-06-2005,371174,Telangana,6,12,24,22,64,Pass
John Chopra,03-07-2005,818203,Telangana,15,18,16,15,64,Pass
Vivaan Khan,06-11-2005,468619,Telangana,16,18,6,24,64,Pass
Ishaan Sharma,28-11-2005,505364,Telangana,4,20,19,21,64,Pass
Rohan Chopra,22-12-2004,147759,Telangana,22,13,12,16,63,Pass
John Pillai,23-10-2005,726027,Telangana,10,23,24,6,63,Pass
Aarav Fernandes,19-01-2006,343188,Telangana,20,14,20,9,63,Pass
Aryan Khan,27-01-2006,676066,Telangana,7,9,24,23,63,Pass
Rohan Singh,03-02-2006,765838,Telangana,6,18,20,19,63,Pass
Raj Verma,11-03-2006,367604,Telangana,11,20,15,17,63,Pass
Manpreet Pillai,21-03-2006,923659,Telangana,23,23,5,12,63,Pass
Harjeet Sharma,01-05-2006,696620,Telangana,7,24,13,19,63,Pass
Paul Sharma,10-11-2004,877685,Telangana,10,20,19,13,62,Pass
David Khan,01-12-2004,714270,Telangana,20,10,14,18,62,Pass
Aarav Pillai,24-12-2004,330802,Telangana,11,23,14,14,62,Pass
Peter Sharma,20-01-2005,134232,Telangana,17,22,16,7,62,Pass
Balbir D'Souza,09-03-2005,135556,Telangana,13,15,14,20,62,Pass
Mathew Chopra,03-04-2005,924523,Telangana,20,9,22,11,62,Pass
Vivaan Fernandes,06-09-2005,762243,Telangana,9,15,20,18,62,Pass
Yash Khan,12-01-2006,770182,Telangana,8,11,20,23,62,Pass
Rehan Verma,07-02-2006,581381,Telangana,16,13,13,20,62,Pass
Harjeet D'Souza,05-04-2006,297657,Telangana,7,11,22,22,62,Pass
Krishna Verma,27-04-2006,612562,Telangana,17,20,14,11,62,Pass
Aryan Fernandes,10-11-2004,801799,Telangana,22,24,11,4,61,Pass
Krishna Sharma,12-02-2005,611317,Telangana,8,21,12,20,61,Pass
Ishaan Mehta,09-04-2005,938085,Telangana,15,18,14,14,61,Pass
Manpreet Khan,02-05-2005,846866,Telangana,6,14,18,23,61,Pass
Yash Pillai,03-05-2005,200745,Telangana,14,23,4,20,61,Pass
Vivaan D'Souza,01-07-2005,715281,Telangana,13,16,23,9,61,Pass
Aryan D'Souza,22-07-2005,157442,Telangana,8,11,23,19,61,Pass
Manpreet Reddy,03-12-2005,486176,Telangana,21,11,16,13,61,Pass
Kunal Fernandes,12-12-2005,926824,Telangana,15,10,21,15,61,Pass
Aditya Sharma,06-01-2006,550001,Telangana,9,8,23,21,61,Pass
Yash Pillai,09-02-2006,937135,Telangana,11,11,16,23,61,Pass
Aarav Pillai,26-02-2006,683733,Telangana,15,20,18,8,61,Pass
Raj Pillai,05-03-2006,444823,Telangana,16,24,10,11,61,Pass
Ishaan Singh,03-11-2005,638107,Chhattisgarh,23,24,24,18,89,Pass
Manpreet Mehta,31-01-2005,995898,Chhattisgarh,24,18,24,21,87,Pass
Gurpreet Khan,06-04-2005,396707,Chhattisgarh,20,22,19,24,85,Pass
Kunal Reddy,21-11-2005,712846,Chhattisgarh,20,20,23,21,84,Pass
Rohan Reddy,16-12-2004,474444,Chhattisgarh,18,20,23,18,79,Pass
Gurpreet Verma,19-02-2005,930450,Chhattisgarh,19,23,16,21,79,Pass
Aryan Mehta,02-05-2005,824825,Chhattisgarh,15,17,24,22,78,Pass
Paul Fernandes,06-09-2005,372122,Chhattisgarh,21,15,19,23,78,Pass
Vivaan Verma,16-03-2006,545972,Chhattisgarh,15,18,22,23,78,Pass
Rehan Reddy,28-12-2004,645533,Chhattisgarh,21,15,24,17,77,Pass
Aarav Singh,09-12-2005,328156,Chhattisgarh,17,18,18,24,77,Pass
Vivaan Khan,27-01-2005,213850,Chhattisgarh,24,6,23,23,76,Pass
Aryan Khan,03-02-2005,796470,Chhattisgarh,22,11,21,22,76,Pass
Harjeet Singh,14-04-2005,706092,Chhattisgarh,13,16,23,24,76,Pass
Yash Reddy,20-03-2006,879872,Chhattisgarh,16,22,23,15,76,Pass
Peter Chopra,05-04-2006,749493,Chhattisgarh,17,16,24,19,76,Pass
John D'Souza,19-04-2005,162615,Chhattisgarh,20,17,19,19,75,Pass
Sukhwinder Mehta,03-05-2005,798813,Chhattisgarh,22,11,21,20,74,Pass
Aryan Khan,27-10-2005,304688,Chhattisgarh,21,14,24,15,74,Pass
Balbir Mehta,21-11-2005,251964,Chhattisgarh,22,21,12,19,74,Pass
Raj Sharma,20-04-2005,782679,Chhattisgarh,17,23,24,9,73,Pass
Sukhwinder Singh,10-10-2005,720439,Chhattisgarh,14,17,21,21,73,Pass
Aryan Singh,03-12-2005,580350,Chhattisgarh,24,13,14,22,73,Pass
Rohan Verma,13-03-2006,639290,Chhattisgarh,22,24,8,19,73,Pass
Rohan Mehta,03-01-2005,352037,Chhattisgarh,21,17,20,14,72,Pass
Raj Sharma,06-04-2005,477647,Chhattisgarh,16,10,23,23,72,Pass
Aryan Sharma,28-04-2005,734181,Chhattisgarh,13,21,20,18,72,Pass
Sukhwinder Verma,20-06-2005,303885,Chhattisgarh,21,8,20,23,72,Pass
Rohan D'Souza,05-02-2006,940799,Chhattisgarh,17,17,16,22,72,Pass
Aditya Sharma,25-12-2004,235655,Chhattisgarh,20,5,23,23,71,Pass
Rehan Singh,02-01-2005,285215,Chhattisgarh,19,23,15,14,71,Pass
Raj Singh,27-03-2005,510611,Chhattisgarh,13,15,24,18,70,Pass
Peter Singh,19-11-2005,948535,Chhattisgarh,22,15,11,22,70,Pass
Manpreet Fernandes,26-03-2006,553308,Chhattisgarh,11,18,23,18,70,Pass
Aditya Mehta,30-11-2004,119324,Chhattisgarh,21,15,24,9,69,Pass
Yash Chopra,30-03-2005,487062,Chhattisgarh,21,18,20,10,69,Pass
Ishaan Chopra,13-05-2005,242328,Chhattisgarh,9,24,13,23,69,Pass
Raj D'Souza,09-07-2005,206928,Chhattisgarh,11,17,17,24,69,Pass
Gurpreet Khan,31-10-2005,930058,Chhattisgarh,11,21,16,21,69,Pass
Vivaan Khan,09-03-2005,393485,Chhattisgarh,18,19,11,20,68,Pass
Yash D'Souza,17-03-2005,117842,Chhattisgarh,11,24,17,16,68,Pass
Kunal Reddy,26-06-2005,675568,Chhattisgarh,15,15,16,22,68,Pass
Imran Fernandes,26-10-2005,368826,Chhattisgarh,18,16,23,11,68,Pass
Peter D'Souza,11-04-2006,184693,Chhattisgarh,21,18,16,13,68,Pass
David Reddy,10-04-2005,965170,Chhattisgarh,21,13,24,9,67,Pass
David D'Souza,17-05-2005,515465,Chhattisgarh,15,13,20,19,67,Pass
Farhan D'Souza,20-07-2005,429257,Chhattisgarh,24,12,10,21,67,Pass
Rohan Khan,10-08-2005,151175,Chhattisgarh,16,11,20,20,67,Pass
Balbir Mehta,08-10-2005,743499,Chhattisgarh,15,24,7,21,67,Pass
Ishaan Reddy,29-11-2004,537674,Chhattisgarh,23,17,17,9,66,Pass
Ishaan Sharma,03-01-2005,300359,Chhattisgarh,15,18,22,11,66,Pass
Ishaan Chopra,23-04-2005,863470,Chhattisgarh,15,22,5,24,66,Pass
Harjeet D'Souza,27-04-2005,249750,Chhattisgarh,8,22,17,19,66,Pass
Rohan Mehta,14-05-2005,826699,Chhattisgarh,23,17,4,22,66,Pass
Mathew Singh,19-07-2005,570505,Chhattisgarh,10,19,15,22,66,Pass
Sukhwinder Mehta,30-07-2005,385322,Chhattisgarh,19,16,9,22,66,Pass
Aarav Sharma,17-08-2005,395453,Chhattisgarh,24,19,14,9,66,Pass
Aditya Sharma,10-10-2005,856885,Chhattisgarh,20,17,21,8,66,Pass
Gurpreet Singh,11-11-2005,822365,Chhattisgarh,9,17,16,24,66,Pass
Balbir Pillai,17-01-2006,999244,Kerala,19,20,24,24,87,Pass
Manpreet Fernandes,02-04-2005,544655,Kerala,19,22,19,24,84,Pass
Kunal D'Souza,16-03-2005,164733,Kerala,13,20,24,14,71,Pass
Rohan Chopra,16-11-2004,154975,Kerala,21,22,15,9,67,Pass
Raj Khan,01-02-2005,469830,Kerala,20,9,21,17,67,Pass
Aditya Verma,13-12-2005,422264,Kerala,19,24,10,14,67,Pass
